block_2010,COUNTYFP,vtd_2010,vtd_name_2010,pop_2010
550790001011000,079,0339,Milwaukee - C 259,77
550790001011001,079,0339,Milwaukee - C 259,235
550790001011002,079,0339,Milwaukee - C 259,73
550790001011003,079,0339,Milwaukee - C 259,139
550790001011004,079,0339,Milwaukee - C 259,865
550790001012000,079,0339,Milwaukee - C 259,0
550790001012001,079,0339,Milwaukee - C 259,0
550790001012002,079,0339,Milwaukee - C 259,0
550790001012003,079,0339,Milwaukee - C 259,49
550790001012004,079,0339,Milwaukee - C 259,199
550790001012005,079,0339,Milwaukee - C 259,522
550790001012006,079,0339,Milwaukee - C 259,156
550790001012007,079,0339,Milwaukee - C 259,73
550790001012008,079,0339,Milwaukee - C 259,0
550790001012009,079,0339,Milwaukee - C 259,0
550790001013000,079,0338,Milwaukee - C 258,936
550790001013001,079,0338,Milwaukee - C 258,430
550790001014000,079,0338,Milwaukee - C 258,0
550790001014001,079,0338,Milwaukee - C 258,0
550790001014002,079,0338,Milwaukee - C 258,973
550790001014003,079,0338,Milwaukee - C 258,0
550790001014004,079,0338,Milwaukee - C 258,6
550790001014005,079,0338,Milwaukee - C 258,24
550790001014006,079,0338,Milwaukee - C 258,44
550790001014007,079,0338,Milwaukee - C 258,21
550790001014008,079,0338,Milwaukee - C 258,0
550790001014009,079,0338,Milwaukee - C 258,0
550790001021000,079,0345,Milwaukee - C 265,399
550790001021001,079,0345,Milwaukee - C 265,174
550790001021002,079,0345,Milwaukee - C 265,567
550790001021003,079,0345,Milwaukee - C 265,98
550790001022000,079,0345,Milwaukee - C 265,0
550790001022001,079,0345,Milwaukee - C 265,0
550790001022002,079,0345,Milwaukee - C 265,0
550790001022003,079,0345,Milwaukee - C 265,0
550790001022004,079,0345,Milwaukee - C 265,0
550790001022005,079,0345,Milwaukee - C 265,0
550790001022006,079,0345,Milwaukee - C 265,36
550790001022007,079,0201,Milwaukee - C 149,0
550790001022008,079,0345,Milwaukee - C 265,3
550790001022009,079,0345,Milwaukee - C 265,0
550790001022010,079,0345,Milwaukee - C 265,485
550790001022011,079,0345,Milwaukee - C 265,0
550790001022012,079,0058,Milwaukee - C 155,36
550790001022013,079,0058,Milwaukee - C 155,348
550790001022014,079,0345,Milwaukee - C 265,12
550790001022015,079,0058,Milwaukee - C 155,37
550790001022016,079,0058,Milwaukee - C 155,62
550790001022017,079,0058,Milwaukee - C 155,58
550790001022018,079,0058,Milwaukee - C 155,37
550790001022019,079,0058,Milwaukee - C 155,71
550790001022020,079,0058,Milwaukee - C 155,61
550790001022021,079,0058,Milwaukee - C 155,74
550790001022022,079,0058,Milwaukee - C 155,28
550790001022023,079,0058,Milwaukee - C 155,30
550790001022024,079,0058,Milwaukee - C 155,72
550790001022025,079,0058,Milwaukee - C 155,75
550790001022026,079,0058,Milwaukee - C 155,0
550790001023000,079,0201,Milwaukee - C 149,169
550790001023001,079,0201,Milwaukee - C 149,569
550790001023002,079,0201,Milwaukee - C 149,3
550790001023003,079,0201,Milwaukee - C 149,0
550790001023004,079,0201,Milwaukee - C 149,3
550790002011000,079,0342,Milwaukee - C 261,0
550790002011001,079,0342,Milwaukee - C 261,7
550790002011002,079,0342,Milwaukee - C 261,0
550790002011003,079,0342,Milwaukee - C 261,115
550790002011004,079,0342,Milwaukee - C 261,1126
550790002011005,079,0342,Milwaukee - C 261,5
550790002011006,079,0342,Milwaukee - C 261,9
550790002011007,079,0342,Milwaukee - C 261,0
550790002011008,079,0342,Milwaukee - C 261,137
550790002011009,079,0342,Milwaukee - C 261,0
550790002012000,079,0342,Milwaukee - C 261,279
550790002012001,079,0342,Milwaukee - C 261,4
550790002012002,079,0342,Milwaukee - C 261,10
550790002012003,079,0342,Milwaukee - C 261,0
550790002012004,079,0342,Milwaukee - C 261,0
550790002012005,079,0342,Milwaukee - C 261,0
550790002012006,079,0342,Milwaukee - C 261,0
550790002012007,079,0342,Milwaukee - C 261,0
550790002012008,079,0342,Milwaukee - C 261,741
550790002012009,079,0342,Milwaukee - C 261,98
550790002012010,079,0342,Milwaukee - C 261,304
550790002012011,079,0342,Milwaukee - C 261,675
550790002012012,079,0342,Milwaukee - C 261,87
550790002012013,079,0342,Milwaukee - C 261,210
550790002012014,079,0342,Milwaukee - C 261,0
550790002012015,079,0342,Milwaukee - C 261,0
550790002012016,079,0342,Milwaukee - C 261,0
550790002012017,079,0342,Milwaukee - C 261,1
550790002013000,079,0341,Milwaukee - C 260,1642
550790002013001,079,0341,Milwaukee - C 260,0
550790002021000,079,0343,Milwaukee - C 263,0
550790002021001,079,0343,Milwaukee - C 263,371
550790002021002,079,0343,Milwaukee - C 263,135
550790002021003,079,0343,Milwaukee - C 263,432
550790002021004,079,0343,Milwaukee - C 263,61
550790002021005,079,0343,Milwaukee - C 263,38
550790002021006,079,0343,Milwaukee - C 263,48
550790002021007,079,0344,Milwaukee - C 264,26
550790002021008,079,0344,Milwaukee - C 264,49
550790002021009,079,0343,Milwaukee - C 263,57
550790002021010,079,0343,Milwaukee - C 263,106
550790002021011,079,0344,Milwaukee - C 264,23
550790002021012,079,0343,Milwaukee - C 263,87
550790002021013,079,0343,Milwaukee - C 263,55
550790002021014,079,0343,Milwaukee - C 263,72
550790002021015,079,0343,Milwaukee - C 263,112
550790002021016,079,0344,Milwaukee - C 264,75
550790002021017,079,0344,Milwaukee - C 264,45
550790002021018,079,0344,Milwaukee - C 264,77
550790002021019,079,0344,Milwaukee - C 264,95
550790002021020,079,0344,Milwaukee - C 264,54
550790002021021,079,0344,Milwaukee - C 264,46
550790002021022,079,0344,Milwaukee - C 264,35
550790002021023,079,0344,Milwaukee - C 264,26
550790002021024,079,0344,Milwaukee - C 264,54
550790002022000,079,0344,Milwaukee - C 264,4
550790002022001,079,0344,Milwaukee - C 264,0
550790002022002,079,0344,Milwaukee - C 264,0
550790002022003,079,0343,Milwaukee - C 263,0
550790002022004,079,0344,Milwaukee - C 264,0
550790002022005,079,0344,Milwaukee - C 264,0
550790002022006,079,0344,Milwaukee - C 264,504
550790002022007,079,0344,Milwaukee - C 264,16
550790002022008,079,0344,Milwaukee - C 264,84
550790002022009,079,0344,Milwaukee - C 264,0
550790002022010,079,0344,Milwaukee - C 264,117
550790002022011,079,0344,Milwaukee - C 264,101
550790002022012,079,0344,Milwaukee - C 264,57
550790002022013,079,0344,Milwaukee - C 264,81
550790002022014,079,0344,Milwaukee - C 264,105
550790002022015,079,0344,Milwaukee - C 264,41
550790002022016,079,0344,Milwaukee - C 264,22
550790002022017,079,0344,Milwaukee - C 264,75
550790002022018,079,0344,Milwaukee - C 264,334
550790002023000,079,0344,Milwaukee - C 264,0
550790002023001,079,0344,Milwaukee - C 264,0
550790002023002,079,0344,Milwaukee - C 264,70
550790002023003,079,0344,Milwaukee - C 264,248
550790002023004,079,0344,Milwaukee - C 264,17
550790002023005,079,0344,Milwaukee - C 264,108
550790002023006,079,0344,Milwaukee - C 264,680
550790002023007,079,0344,Milwaukee - C 264,0
550790002023008,079,0344,Milwaukee - C 264,152
550790002023009,079,0346,Milwaukee - C 266,0
550790002023010,079,0346,Milwaukee - C 266,5
550790002023011,079,0346,Milwaukee - C 266,0
550790002023012,079,0346,Milwaukee - C 266,0
550790002023013,079,0346,Milwaukee - C 266,0
550790002023014,079,0344,Milwaukee - C 264,0
550790002023015,079,0344,Milwaukee - C 264,159
550790002023016,079,0344,Milwaukee - C 264,123
550790002023017,079,0346,Milwaukee - C 266,71
550790002023018,079,0346,Milwaukee - C 266,0
550790002023019,079,0346,Milwaukee - C 266,0
550790002023020,079,0346,Milwaukee - C 266,0
550790002023021,079,0346,Milwaukee - C 266,0
550790002023022,079,0346,Milwaukee - C 266,0
550790002023023,079,0346,Milwaukee - C 266,5
550790002023024,079,0346,Milwaukee - C 266,0
550790002023025,079,0346,Milwaukee - C 266,0
550790002023026,079,0346,Milwaukee - C 266,17
550790002023027,079,0347,Milwaukee - C 267,149
550790002023028,079,0347,Milwaukee - C 267,50
550790002023029,079,0347,Milwaukee - C 267,127
550790002023030,079,0347,Milwaukee - C 267,0
550790002023031,079,0347,Milwaukee - C 267,0
550790002023032,079,0347,Milwaukee - C 267,89
550790002023033,079,0347,Milwaukee - C 267,66
550790002023034,079,0347,Milwaukee - C 267,193
550790002023035,079,0346,Milwaukee - C 266,5
550790002023036,079,0346,Milwaukee - C 266,0
550790002023037,079,0346,Milwaukee - C 266,0
550790002023038,079,0346,Milwaukee - C 266,0
550790002023039,079,0346,Milwaukee - C 266,0
550790002023040,079,0346,Milwaukee - C 266,0
550790002023041,079,0346,Milwaukee - C 266,0
550790002023042,079,0347,Milwaukee - C 267,36
550790002023043,079,0346,Milwaukee - C 266,0
550790002023044,079,0346,Milwaukee - C 266,7
550790002023045,079,0346,Milwaukee - C 266,4
550790002023046,079,0346,Milwaukee - C 266,0
550790003011000,079,0346,Milwaukee - C 266,3
550790003011001,079,0346,Milwaukee - C 266,38
550790003011002,079,0346,Milwaukee - C 266,68
550790003011003,079,0061,Milwaukee - C 273,0
550790003011004,079,0061,Milwaukee - C 273,377
550790003011005,079,0061,Milwaukee - C 273,0
550790003011006,079,0061,Milwaukee - C 273,39
550790003011007,079,0061,Milwaukee - C 273,36
550790003011008,079,0061,Milwaukee - C 273,100
550790003011009,079,0061,Milwaukee - C 273,98
550790003011010,079,0061,Milwaukee - C 273,0
550790003011011,079,0061,Milwaukee - C 273,73
550790003011012,079,0061,Milwaukee - C 273,71
550790003011013,079,0061,Milwaukee - C 273,81
550790003011014,079,0061,Milwaukee - C 273,44
550790003011015,079,0061,Milwaukee - C 273,54
550790003011016,079,0061,Milwaukee - C 273,0
550790003011017,079,0061,Milwaukee - C 273,21
550790003011018,079,0061,Milwaukee - C 273,60
550790003011019,079,0061,Milwaukee - C 273,52
550790003011020,079,0061,Milwaukee - C 273,12
550790003011021,079,0061,Milwaukee - C 273,50
550790003011022,079,0061,Milwaukee - C 273,13
550790003011023,079,0061,Milwaukee - C 273,9
550790003011024,079,0061,Milwaukee - C 273,47
550790003011025,079,0061,Milwaukee - C 273,44
550790003011026,079,0061,Milwaukee - C 273,51
550790003011027,079,0061,Milwaukee - C 273,0
550790003011028,079,0061,Milwaukee - C 273,42
550790003011029,079,0061,Milwaukee - C 273,0
550790003011030,079,0061,Milwaukee - C 273,0
550790003021000,079,0346,Milwaukee - C 266,0
550790003021001,079,0346,Milwaukee - C 266,0
550790003021002,079,0346,Milwaukee - C 266,0
550790003021003,079,0346,Milwaukee - C 266,0
550790003021004,079,0346,Milwaukee - C 266,0
550790003021005,079,0346,Milwaukee - C 266,123
550790003021006,079,0346,Milwaukee - C 266,108
550790003021007,079,0346,Milwaukee - C 266,44
550790003021008,079,0346,Milwaukee - C 266,502
550790003021009,079,0352,Milwaukee - C 271,199
550790003021010,079,0346,Milwaukee - C 266,330
550790003021011,079,0352,Milwaukee - C 271,295
550790003021012,079,0352,Milwaukee - C 271,176
550790003021013,079,0346,Milwaukee - C 266,130
550790003021014,079,0346,Milwaukee - C 266,44
550790003021015,079,0346,Milwaukee - C 266,45
550790003021016,079,0346,Milwaukee - C 266,46
550790003021017,079,0346,Milwaukee - C 266,62
550790003021018,079,0352,Milwaukee - C 271,225
550790003021019,079,0352,Milwaukee - C 271,0
550790003021020,079,0346,Milwaukee - C 266,0
550790003021021,079,0352,Milwaukee - C 271,193
550790003021022,079,0352,Milwaukee - C 271,192
550790003021023,079,0352,Milwaukee - C 271,148
550790003021024,079,0352,Milwaukee - C 271,77
550790003021025,079,0352,Milwaukee - C 271,89
550790003031000,079,0061,Milwaukee - C 273,0
550790003031001,079,0061,Milwaukee - C 273,0
550790003031002,079,0061,Milwaukee - C 273,38
550790003031003,079,0061,Milwaukee - C 273,31
550790003031004,079,0061,Milwaukee - C 273,22
550790003031005,079,0061,Milwaukee - C 273,77
550790003031006,079,0061,Milwaukee - C 273,96
550790003031007,079,0061,Milwaukee - C 273,158
550790003031008,079,0061,Milwaukee - C 273,84
550790003031009,079,0061,Milwaukee - C 273,218
550790003031010,079,0061,Milwaukee - C 273,22
550790003031011,079,0061,Milwaukee - C 273,176
550790003031012,079,0061,Milwaukee - C 273,66
550790003031013,079,0061,Milwaukee - C 273,53
550790003031014,079,0061,Milwaukee - C 273,2
550790003032000,079,0352,Milwaukee - C 271,0
550790003032001,079,0352,Milwaukee - C 271,129
550790003032002,079,0352,Milwaukee - C 271,68
550790003032003,079,0352,Milwaukee - C 271,32
550790003032004,079,0352,Milwaukee - C 271,44
550790003032005,079,0352,Milwaukee - C 271,50
550790003032006,079,0352,Milwaukee - C 271,98
550790003032007,079,0352,Milwaukee - C 271,30
550790003032008,079,0352,Milwaukee - C 271,41
550790003032009,079,0061,Milwaukee - C 273,134
550790003032010,079,0061,Milwaukee - C 273,0
550790003032011,079,0352,Milwaukee - C 271,57
550790003032012,079,0352,Milwaukee - C 271,39
550790003032013,079,0352,Milwaukee - C 271,83
550790003032014,079,0352,Milwaukee - C 271,25
550790003041000,079,0347,Milwaukee - C 267,68
550790003041001,079,0347,Milwaukee - C 267,19
550790003041002,079,0347,Milwaukee - C 267,75
550790003041003,079,0347,Milwaukee - C 267,57
550790003041004,079,0347,Milwaukee - C 267,99
550790003041005,079,0347,Milwaukee - C 267,22
550790003041006,079,0347,Milwaukee - C 267,30
550790003041007,079,0347,Milwaukee - C 267,48
550790003041008,079,0347,Milwaukee - C 267,33
550790003041009,079,0347,Milwaukee - C 267,36
550790003041010,079,0346,Milwaukee - C 266,22
550790003041011,079,0346,Milwaukee - C 266,0
550790003041012,079,0347,Milwaukee - C 267,0
550790003041013,079,0347,Milwaukee - C 267,41
550790003041014,079,0347,Milwaukee - C 267,39
550790003041015,079,0347,Milwaukee - C 267,86
550790003041016,079,0347,Milwaukee - C 267,46
550790003041017,079,0347,Milwaukee - C 267,47
550790003041018,079,0347,Milwaukee - C 267,40
550790003041019,079,0347,Milwaukee - C 267,30
550790003041020,079,0347,Milwaukee - C 267,34
550790003041021,079,0347,Milwaukee - C 267,37
550790003041022,079,0347,Milwaukee - C 267,0
550790003041023,079,0347,Milwaukee - C 267,0
550790003041024,079,0347,Milwaukee - C 267,0
550790003041025,079,0347,Milwaukee - C 267,0
550790003041026,079,0347,Milwaukee - C 267,0
550790003041027,079,0347,Milwaukee - C 267,0
550790003041028,079,0347,Milwaukee - C 267,0
550790003042000,079,0058,Milwaukee - C 155,8
550790003042001,079,0058,Milwaukee - C 155,231
550790003042002,079,0058,Milwaukee - C 155,54
550790003042003,079,0058,Milwaukee - C 155,78
550790003042004,079,0058,Milwaukee - C 155,166
550790003042005,079,0348,Milwaukee - C 268,94
550790003042006,079,0348,Milwaukee - C 268,38
550790003042007,079,0058,Milwaukee - C 155,144
550790003042008,079,0058,Milwaukee - C 155,77
550790003042009,079,0058,Milwaukee - C 155,93
550790003042010,079,0058,Milwaukee - C 155,0
550790003042011,079,0058,Milwaukee - C 155,143
550790003042012,079,0348,Milwaukee - C 268,57
550790003042013,079,0348,Milwaukee - C 268,145
550790003042014,079,0348,Milwaukee - C 268,68
550790003042015,079,0348,Milwaukee - C 268,73
550790003042016,079,0348,Milwaukee - C 268,117
550790003042017,079,0348,Milwaukee - C 268,85
550790003042018,079,0348,Milwaukee - C 268,104
550790003042019,079,0348,Milwaukee - C 268,64
550790003042020,079,0347,Milwaukee - C 267,324
550790003042021,079,0347,Milwaukee - C 267,87
550790003042022,079,0347,Milwaukee - C 267,73
550790003042023,079,0347,Milwaukee - C 267,0
550790003042024,079,0347,Milwaukee - C 267,0
550790003042025,079,0348,Milwaukee - C 268,150
550790004001000,079,0443,Milwaukee - C 77,171
550790004001001,079,0442,Milwaukee - C 76,72
550790004001002,079,0442,Milwaukee - C 76,119
550790004001003,079,0442,Milwaukee - C 76,62
550790004001004,079,0442,Milwaukee - C 76,56
550790004001005,079,0442,Milwaukee - C 76,34
550790004001006,079,0443,Milwaukee - C 77,12
550790004001007,079,0442,Milwaukee - C 76,76
550790004001008,079,0442,Milwaukee - C 76,69
550790004001009,079,0442,Milwaukee - C 76,86
550790004001010,079,0442,Milwaukee - C 76,86
550790004001011,079,0442,Milwaukee - C 76,69
550790004002000,079,0443,Milwaukee - C 77,1181
550790004002001,079,0443,Milwaukee - C 77,0
550790004002002,079,0443,Milwaukee - C 77,325
550790004002003,079,0443,Milwaukee - C 77,0
550790004002004,079,0443,Milwaukee - C 77,0
550790004002005,079,0443,Milwaukee - C 77,0
550790004002006,079,0443,Milwaukee - C 77,0
550790004002007,079,0443,Milwaukee - C 77,0
550790004002008,079,0443,Milwaukee - C 77,0
550790004002009,079,0443,Milwaukee - C 77,0
550790004002010,079,0443,Milwaukee - C 77,0
550790004002011,079,0443,Milwaukee - C 77,1
550790004002012,079,0443,Milwaukee - C 77,0
550790004002013,079,0443,Milwaukee - C 77,0
550790004002014,079,0443,Milwaukee - C 77,0
550790004002015,079,0443,Milwaukee - C 77,0
550790004002016,079,0443,Milwaukee - C 77,0
550790004002017,079,0443,Milwaukee - C 77,0
550790004002018,079,0443,Milwaukee - C 77,0
550790004002019,079,0443,Milwaukee - C 77,0
550790004002020,079,0443,Milwaukee - C 77,0
550790004002021,079,0443,Milwaukee - C 77,20
550790004002022,079,0443,Milwaukee - C 77,0
550790004002023,079,0443,Milwaukee - C 77,0
550790005011000,079,0061,Milwaukee - C 273,178
550790005011001,079,0061,Milwaukee - C 273,35
550790005011002,079,0061,Milwaukee - C 273,118
550790005011003,079,0061,Milwaukee - C 273,45
550790005011004,079,0061,Milwaukee - C 273,87
550790005011005,079,0061,Milwaukee - C 273,53
550790005011006,079,0061,Milwaukee - C 273,66
550790005011007,079,0061,Milwaukee - C 273,0
550790005011008,079,0061,Milwaukee - C 273,0
550790005011009,079,0061,Milwaukee - C 273,0
550790005011010,079,0061,Milwaukee - C 273,0
550790005011011,079,0061,Milwaukee - C 273,0
550790005011012,079,0061,Milwaukee - C 273,0
550790005011013,079,0061,Milwaukee - C 273,0
550790005011014,079,0061,Milwaukee - C 273,201
550790005011015,079,0061,Milwaukee - C 273,0
550790005011016,079,0061,Milwaukee - C 273,0
550790005011017,079,0061,Milwaukee - C 273,0
550790005011018,079,0061,Milwaukee - C 273,0
550790005011019,079,0061,Milwaukee - C 273,0
550790005012000,079,0443,Milwaukee - C 77,138
550790005012001,079,0443,Milwaukee - C 77,90
550790005012002,079,0443,Milwaukee - C 77,26
550790005012003,079,0443,Milwaukee - C 77,108
550790005012004,079,0443,Milwaukee - C 77,59
550790005012005,079,0443,Milwaukee - C 77,72
550790005012006,079,0443,Milwaukee - C 77,63
550790005012007,079,0443,Milwaukee - C 77,57
550790005012008,079,0443,Milwaukee - C 77,67
550790005012009,079,0443,Milwaukee - C 77,103
550790005012010,079,0443,Milwaukee - C 77,66
550790005012011,079,0442,Milwaukee - C 76,104
550790005012012,079,0442,Milwaukee - C 76,87
550790005012013,079,0442,Milwaukee - C 76,357
550790005012014,079,0442,Milwaukee - C 76,51
550790005012015,079,0442,Milwaukee - C 76,110
550790005012016,079,0442,Milwaukee - C 76,24
550790005012017,079,0442,Milwaukee - C 76,207
550790005012018,079,0442,Milwaukee - C 76,23
550790005012019,079,0442,Milwaukee - C 76,27
550790005012020,079,0442,Milwaukee - C 76,136
550790005012021,079,0442,Milwaukee - C 76,135
550790005012022,079,0442,Milwaukee - C 76,16
550790005013000,079,0441,Milwaukee - C 75,61
550790005013001,079,0441,Milwaukee - C 75,239
550790005013002,079,0441,Milwaukee - C 75,108
550790005013003,079,0442,Milwaukee - C 76,114
550790005013004,079,0442,Milwaukee - C 76,19
550790005021000,079,0352,Milwaukee - C 271,70
550790005021001,079,0352,Milwaukee - C 271,277
550790005021002,079,0352,Milwaukee - C 271,406
550790005021003,079,0352,Milwaukee - C 271,82
550790005021004,079,0352,Milwaukee - C 271,228
550790005021005,079,0352,Milwaukee - C 271,0
550790005021006,079,0352,Milwaukee - C 271,68
550790005021007,079,0352,Milwaukee - C 271,0
550790005021008,079,0352,Milwaukee - C 271,0
550790005022000,079,0060,Milwaukee - C 272,0
550790005022001,079,0060,Milwaukee - C 272,490
550790005022002,079,0060,Milwaukee - C 272,114
550790005022003,079,0060,Milwaukee - C 272,0
550790005022004,079,0060,Milwaukee - C 272,0
550790005022005,079,0060,Milwaukee - C 272,0
550790005022006,079,0060,Milwaukee - C 272,0
550790005022007,079,0060,Milwaukee - C 272,74
550790005022008,079,0060,Milwaukee - C 272,159
550790005022009,079,0060,Milwaukee - C 272,134
550790005022010,079,0060,Milwaukee - C 272,108
550790005022011,079,0060,Milwaukee - C 272,227
550790005022012,079,0060,Milwaukee - C 272,0
550790005022013,079,0060,Milwaukee - C 272,96
550790005022014,079,0060,Milwaukee - C 272,76
550790005022015,079,0060,Milwaukee - C 272,160
550790005022016,079,0060,Milwaukee - C 272,79
550790005022017,079,0060,Milwaukee - C 272,99
550790005022018,079,0060,Milwaukee - C 272,78
550790005022019,079,0060,Milwaukee - C 272,98
550790005022020,079,0060,Milwaukee - C 272,80
550790005022021,079,0060,Milwaukee - C 272,0
550790005022022,079,0060,Milwaukee - C 272,17
550790005022023,079,0060,Milwaukee - C 272,26
550790005022024,079,0060,Milwaukee - C 272,0
550790005023000,079,0440,Milwaukee - C 74,268
550790005023001,079,0440,Milwaukee - C 74,358
550790005023002,079,0440,Milwaukee - C 74,50
550790005023003,079,0440,Milwaukee - C 74,0
550790005023004,079,0440,Milwaukee - C 74,200
550790005023005,079,0440,Milwaukee - C 74,228
550790005023006,079,0440,Milwaukee - C 74,528
550790006001000,079,0349,Milwaukee - C 269,204
550790006001001,079,0349,Milwaukee - C 269,84
550790006001002,079,0349,Milwaukee - C 269,79
550790006001003,079,0349,Milwaukee - C 269,270
550790006001004,079,0349,Milwaukee - C 269,55
550790006001005,079,0349,Milwaukee - C 269,35
550790006001006,079,0349,Milwaukee - C 269,25
550790006001007,079,0349,Milwaukee - C 269,41
550790006002000,079,0349,Milwaukee - C 269,110
550790006002001,079,0349,Milwaukee - C 269,52
550790006002002,079,0349,Milwaukee - C 269,50
550790006002003,079,0349,Milwaukee - C 269,29
550790006002004,079,0349,Milwaukee - C 269,32
550790006002005,079,0349,Milwaukee - C 269,86
550790006002006,079,0349,Milwaukee - C 269,99
550790006002007,079,0349,Milwaukee - C 269,88
550790006002008,079,0349,Milwaukee - C 269,48
550790006002009,079,0349,Milwaukee - C 269,122
550790006002010,079,0349,Milwaukee - C 269,65
550790006002011,079,0349,Milwaukee - C 269,81
550790006002012,079,0349,Milwaukee - C 269,55
550790006002013,079,0349,Milwaukee - C 269,49
550790006003000,079,0349,Milwaukee - C 269,187
550790006003001,079,0348,Milwaukee - C 268,83
550790006003002,079,0348,Milwaukee - C 268,88
550790006003003,079,0348,Milwaukee - C 268,76
550790006003004,079,0348,Milwaukee - C 268,79
550790006003005,079,0349,Milwaukee - C 269,208
550790006003006,079,0349,Milwaukee - C 269,96
550790006003007,079,0349,Milwaukee - C 269,68
550790006003008,079,0349,Milwaukee - C 269,86
550790006003009,079,0349,Milwaukee - C 269,105
550790006003010,079,0349,Milwaukee - C 269,87
550790006003011,079,0349,Milwaukee - C 269,73
550790006003012,079,0349,Milwaukee - C 269,75
550790006003013,079,0349,Milwaukee - C 269,77
550790006003014,079,0349,Milwaukee - C 269,123
550790006004000,079,0057,Milwaukee - C 154,138
550790006004001,079,0057,Milwaukee - C 154,497
550790006004002,079,0057,Milwaukee - C 154,244
550790006004003,079,0057,Milwaukee - C 154,33
550790006004004,079,0057,Milwaukee - C 154,172
550790006004005,079,0057,Milwaukee - C 154,69
550790006004006,079,0057,Milwaukee - C 154,48
550790006004007,079,0057,Milwaukee - C 154,115
550790006004008,079,0057,Milwaukee - C 154,88
550790006004009,079,0057,Milwaukee - C 154,103
550790006004010,079,0057,Milwaukee - C 154,0
550790006004011,079,0057,Milwaukee - C 154,83
550790006004012,079,0057,Milwaukee - C 154,173
550790006004013,079,0057,Milwaukee - C 154,47
550790006004014,079,0057,Milwaukee - C 154,0
550790006004015,079,0057,Milwaukee - C 154,76
550790006004016,079,0057,Milwaukee - C 154,72
550790006004017,079,0057,Milwaukee - C 154,81
550790006004018,079,0057,Milwaukee - C 154,76
550790006004019,079,0057,Milwaukee - C 154,44
550790006004020,079,0057,Milwaukee - C 154,106
550790006005000,079,0206,Milwaukee - C 153,284
550790006005001,079,0206,Milwaukee - C 153,128
550790006005002,079,0206,Milwaukee - C 153,137
550790006005003,079,0206,Milwaukee - C 153,83
550790006005004,079,0206,Milwaukee - C 153,84
550790006005005,079,0206,Milwaukee - C 153,39
550790007001000,079,0200,Milwaukee - C 148,16
550790007001001,079,0200,Milwaukee - C 148,34
550790007001002,079,0200,Milwaukee - C 148,40
550790007001003,079,0200,Milwaukee - C 148,50
550790007001004,079,0200,Milwaukee - C 148,60
550790007001005,079,0200,Milwaukee - C 148,58
550790007001006,079,0200,Milwaukee - C 148,38
550790007001007,079,0200,Milwaukee - C 148,61
550790007001008,079,0200,Milwaukee - C 148,36
550790007001009,079,0200,Milwaukee - C 148,90
550790007001010,079,0200,Milwaukee - C 148,42
550790007001011,079,0200,Milwaukee - C 148,19
550790007001012,079,0200,Milwaukee - C 148,38
550790007001013,079,0200,Milwaukee - C 148,75
550790007002000,079,0200,Milwaukee - C 148,60
550790007002001,079,0200,Milwaukee - C 148,16
550790007002002,079,0200,Milwaukee - C 148,69
550790007002003,079,0200,Milwaukee - C 148,27
550790007002004,079,0200,Milwaukee - C 148,62
550790007002005,079,0200,Milwaukee - C 148,33
550790007002006,079,0200,Milwaukee - C 148,132
550790007002007,079,0200,Milwaukee - C 148,29
550790007002008,079,0200,Milwaukee - C 148,51
550790007002009,079,0200,Milwaukee - C 148,40
550790007002010,079,0200,Milwaukee - C 148,77
550790007002011,079,0200,Milwaukee - C 148,31
550790007003000,079,0201,Milwaukee - C 149,1445
550790007003001,079,0201,Milwaukee - C 149,645
550790007003002,079,0201,Milwaukee - C 149,0
550790007003003,079,0201,Milwaukee - C 149,0
550790007003004,079,0201,Milwaukee - C 149,0
550790007003005,079,0206,Milwaukee - C 153,6
550790007003006,079,0200,Milwaukee - C 148,1
550790007003007,079,0200,Milwaukee - C 148,0
550790007003008,079,0200,Milwaukee - C 148,199
550790008001000,079,0204,Milwaukee - C 151,189
550790008001001,079,0204,Milwaukee - C 151,180
550790008001002,079,0204,Milwaukee - C 151,50
550790008001003,079,0204,Milwaukee - C 151,52
550790008001004,079,0204,Milwaukee - C 151,78
550790008001005,079,0204,Milwaukee - C 151,130
550790008001006,079,0204,Milwaukee - C 151,163
550790008001007,079,0205,Milwaukee - C 152,323
550790008001008,079,0205,Milwaukee - C 152,25
550790008001009,079,0205,Milwaukee - C 152,514
550790008001010,079,0205,Milwaukee - C 152,168
550790008001011,079,0205,Milwaukee - C 152,139
550790008001012,079,0205,Milwaukee - C 152,73
550790008001013,079,0205,Milwaukee - C 152,119
550790008001014,079,0206,Milwaukee - C 153,62
550790008001015,079,0203,Milwaukee - C 150,0
550790008002000,079,0203,Milwaukee - C 150,66
550790008002001,079,0204,Milwaukee - C 151,331
550790008002002,079,0204,Milwaukee - C 151,66
550790008002003,079,0205,Milwaukee - C 152,134
550790008002004,079,0205,Milwaukee - C 152,113
550790008002005,079,0205,Milwaukee - C 152,33
550790008002006,079,0205,Milwaukee - C 152,41
550790008002007,079,0205,Milwaukee - C 152,183
550790008002008,079,0205,Milwaukee - C 152,191
550790008002009,079,0205,Milwaukee - C 152,126
550790008002010,079,0205,Milwaukee - C 152,50
550790008002011,079,0205,Milwaukee - C 152,397
550790008002012,079,0205,Milwaukee - C 152,313
550790008002013,079,0205,Milwaukee - C 152,168
550790008002014,079,0206,Milwaukee - C 153,204
